category,cluster_color_hex,cluster_color_en,ratio
Natural-History,#AFD5DE,cluster_0,0.07160802598866806
Natural-History,#AD1E19,cluster_8,0.0613245312484608
Natural-History,#58811D,cluster_1,0.04755307192674035
Natural-History,#FADAB6,cluster_20,0.03577996520992404
Natural-History,#DD7C16,cluster_19,0.0298449151477786
Natural-History,#EF806C,cluster_2,0.017074719045611673
Natural-History,#4184EF,cluster_22,0.012658020499720672
Natural-History,#FFD300,cluster_13,0.010943001165525426
Natural-History,#90F118,cluster_9,0.007760020984941595
Natural-History,#43CCBC,cluster_6,0.004822890809755315
Natural-History,#00E2F3,cluster_11,0.004111866474677062
Natural-History,#6F0C89,cluster_14,0.0037924005954670112
Natural-History,#24D536,cluster_23,0.003289225079442484
Natural-History,#8F45D8,cluster_5,0.002438148803993394
Natural-History,#E3148C,cluster_12,0.001440653206068287
Natural-History,#E97ED5,cluster_16,0.0012086855154040373
Natural-History,#0000B5,cluster_7,0.00036670840162359087
Natural-History,#00FC8C,cluster_17,0.00013447667278592053
Natural-History,#FF00FF,cluster_15,0.0
Personal-Development,#F7F5EB,cluster_4,0.3248479449091962
Personal-Development,#004C00,cluster_21,0.08901932221319164
Personal-Development,#6D808C,cluster_3,0.08237277141575304
Personal-Development,#AD1E19,cluster_8,0.07795014175400437
Personal-Development,#AFD5DE,cluster_0,0.06919175753070984
Personal-Development,#215C6D,cluster_10,0.06818427101423942
Personal-Development,#B0BD90,cluster_18,0.06267339712717332
Personal-Development,#DD7C16,cluster_19,0.03967844873866773
Personal-Development,#FFD300,cluster_13,0.03850325816233302
Personal-Development,#FADAB6,cluster_20,0.03580618072518695
Personal-Development,#EF806C,cluster_2,0.028038956403163638
Personal-Development,#4184EF,cluster_22,0.01676071587566168
Personal-Development,#00E2F3,cluster_11,0.011781831105420465
Personal-Development,#58811D,cluster_1,0.011689968448205414
Personal-Development,#43CCBC,cluster_6,0.009180647085850348
Personal-Development,#6F0C89,cluster_14,0.008532987361092854
Personal-Development,#8F45D8,cluster_5,0.007679331353042489
Personal-Development,#90F118,cluster_9,0.005391050374519223
Personal-Development,#E3148C,cluster_12,0.004926210060979403
Personal-Development,#24D536,cluster_23,0.003888411412299956
Personal-Development,#E97ED5,cluster_16,0.0023322529097331286
Personal-Development,#0000B5,cluster_7,0.0015526672126582662
Personal-Development,#00FC8C,cluster_17,1.6214649633636975e-05
Personal-Development,#FF00FF,cluster_15,1.2621572847275488e-06
Poetry-Drama,#F7F5EB,cluster_4,0.19763828160341995
Poetry-Drama,#004C00,cluster_21,0.19683645866138577
Poetry-Drama,#6D808C,cluster_3,0.10861273852852134
Poetry-Drama,#AD1E19,cluster_8,0.09786900587993294
Poetry-Drama,#215C6D,cluster_10,0.08726086635222773
Poetry-Drama,#B0BD90,cluster_18,0.07638686854685996
Poetry-Drama,#AFD5DE,cluster_0,0.06684309936249629
Poetry-Drama,#FADAB6,cluster_20,0.036866628589211504
Poetry-Drama,#DD7C16,cluster_19,0.02907489367349797
Poetry-Drama,#EF806C,cluster_2,0.023931146730073554
Poetry-Drama,#58811D,cluster_1,0.02073275867250441
Poetry-Drama,#FFD300,cluster_13,0.016583833294339684
Poetry-Drama,#4184EF,cluster_22,0.00848745700470496
Poetry-Drama,#00E2F3,cluster_11,0.0069330463988657295
Poetry-Drama,#43CCBC,cluster_6,0.004629603501061238
Poetry-Drama,#6F0C89,cluster_14,0.004507152012480023
Poetry-Drama,#E3148C,cluster_12,0.004493786259317081
Poetry-Drama,#90F118,cluster_9,0.0036752357512055476
Poetry-Drama,#8F45D8,cluster_5,0.0026680467893453975
Poetry-Drama,#E97ED5,cluster_16,0.002498743853510854
Poetry-Drama,#24D536,cluster_23,0.002225754457544895
Poetry-Drama,#0000B5,cluster_7,0.0012161612900853135
Poetry-Drama,#FF00FF,cluster_15,2.8188291922148288e-05
Poetry-Drama,#00FC8C,cluster_17,2.4449548468795045e-07
Reference,#F7F5EB,cluster_4,0.24942976939182293
Reference,#004C00,cluster_21,0.12387724841170637
Reference,#6D808C,cluster_3,0.09926098895848157
Reference,#AD1E19,cluster_8,0.09579084489260511
Reference,#215C6D,cluster_10,0.08729774752492628
Reference,#AFD5DE,cluster_0,0.07698007560310469
Reference,#B0BD90,cluster_18,0.07465046839804078
Reference,#FADAB6,cluster_20,0.03763637497844776
Reference,#DD7C16,cluster_19,0.0359958080867859
Reference,#58811D,cluster_1,0.02261235710699094
Reference,#EF806C,cluster_2,0.021679771900696653
Reference,#FFD300,cluster_13,0.02161883272635388
Reference,#4184EF,cluster_22,0.013242893493260553
Reference,#00E2F3,cluster_11,0.006798873341375539
Reference,#43CCBC,cluster_6,0.006697197105601046
Reference,#24D536,cluster_23,0.005720798629967963
Reference,#6F0C89,cluster_14,0.005468761386066683
Reference,#8F45D8,cluster_5,0.005245791785405368
Reference,#E3148C,cluster_12,0.0048604488368883285
Reference,#90F118,cluster_9,0.0028020723958803316
Reference,#E97ED5,cluster_16,0.0017053790621892806
Reference,#0000B5,cluster_7,0.0003617923076546807
Reference,#00FC8C,cluster_17,0.0002507260733179367
Reference,#FF00FF,cluster_15,1.4977602432806468e-05
Religion,#F7F5EB,cluster_4,0.2514595160920587
Religion,#004C00,cluster_21,0.13408253838080847
Religion,#6D808C,cluster_3,0.09567700241416358
Religion,#AD1E19,cluster_8,0.09405799280049496
Religion,#215C6D,cluster_10,0.08045577961699571
Religion,#B0BD90,cluster_18,0.07670838715381977
Religion,#AFD5DE,cluster_0,0.0629154663776065
Religion,#DD7C16,cluster_19,0.046716830181260535
Religion,#FADAB6,cluster_20,0.04482803834839814
Religion,#EF806C,cluster_2,0.02219355401398464
Religion,#FFD300,cluster_13,0.021908069104448615
Religion,#58811D,cluster_1,0.02156799719469752
Religion,#4184EF,cluster_22,0.014267562395466522
Religion,#43CCBC,cluster_6,0.007102911483873316
Religion,#6F0C89,cluster_14,0.006978851047309752
Religion,#8F45D8,cluster_5,0.004803339720420482
Religion,#00E2F3,cluster_11,0.003818549423830128
Religion,#E3148C,cluster_12,0.003738127977905792
Religion,#24D536,cluster_23,0.001841795996789385
Religion,#90F118,cluster_9,0.0018012587721436873
Religion,#0000B5,cluster_7,0.0017026960764282473
Religion,#E97ED5,cluster_16,0.0011672843313280713
Religion,#00FC8C,cluster_17,0.00020635926716819556
Religion,#FF00FF,cluster_15,9.182859849264574e-08
Romance,#004C00,cluster_21,0.19658617181418123
Romance,#F7F5EB,cluster_4,0.17960739193137648
Romance,#6D808C,cluster_3,0.10607501229300709
Romance,#215C6D,cluster_10,0.09452566255284899
Romance,#AD1E19,cluster_8,0.09365679587036635
Romance,#B0BD90,cluster_18,0.08254990330624823
Romance,#AFD5DE,cluster_0,0.07070037944625795
Romance,#FADAB6,cluster_20,0.03338605127137276
Romance,#DD7C16,cluster_19,0.028965760983161733
Romance,#EF806C,cluster_2,0.02804289959762436
Romance,#58811D,cluster_1,0.019733347190368702
Romance,#6F0C89,cluster_14,0.012355114431556234
Romance,#4184EF,cluster_22,0.011286630650866806
Romance,#FFD300,cluster_13,0.009748305021165093
Romance,#E3148C,cluster_12,0.0062833169065423505
Romance,#8F45D8,cluster_5,0.0059643629307039436
Romance,#00E2F3,cluster_11,0.005936737490346939
Romance,#43CCBC,cluster_6,0.005302702753119572
Romance,#E97ED5,cluster_16,0.003988719985218146
Romance,#90F118,cluster_9,0.003635095505983604
Romance,#0000B5,cluster_7,0.0007477083472450661
Romance,#24D536,cluster_23,0.0006217765369022245
Romance,#FF00FF,cluster_15,0.0002999333524474727
Romance,#00FC8C,cluster_17,2.1983109037403767e-07
Science-Fiction-Fantasy-Horror,#004C00,cluster_21,0.25975653499718726
Science-Fiction-Fantasy-Horror,#F7F5EB,cluster_4,0.13048765053464398
Science-Fiction-Fantasy-Horror,#6D808C,cluster_3,0.11543362436177271
Science-Fiction-Fantasy-Horror,#AD1E19,cluster_8,0.1118760458365309
Science-Fiction-Fantasy-Horror,#215C6D,cluster_10,0.10969679087508043
Science-Fiction-Fantasy-Horror,#B0BD90,cluster_18,0.06987612075505592
Science-Fiction-Fantasy-Horror,#AFD5DE,cluster_0,0.04794768081088154
Science-Fiction-Fantasy-Horror,#DD7C16,cluster_19,0.035371717827972216
Science-Fiction-Fantasy-Horror,#58811D,cluster_1,0.02666645940719905
Science-Fiction-Fantasy-Horror,#FADAB6,cluster_20,0.02583728409667527
Science-Fiction-Fantasy-Horror,#EF806C,cluster_2,0.020926925225189043
Science-Fiction-Fantasy-Horror,#FFD300,cluster_13,0.011377854137589963
Science-Fiction-Fantasy-Horror,#6F0C89,cluster_14,0.008836881239521026
Science-Fiction-Fantasy-Horror,#4184EF,cluster_22,0.008198857432706257
Science-Fiction-Fantasy-Horror,#E3148C,cluster_12,0.00414529930476475
Science-Fiction-Fantasy-Horror,#8F45D8,cluster_5,0.0035330970314266337
Science-Fiction-Fantasy-Horror,#90F118,cluster_9,0.0028068058429110286
Science-Fiction-Fantasy-Horror,#00E2F3,cluster_11,0.0023727566885657345
Science-Fiction-Fantasy-Horror,#E97ED5,cluster_16,0.0019082783259078318
Science-Fiction-Fantasy-Horror,#43CCBC,cluster_6,0.0011469708702384561
Science-Fiction-Fantasy-Horror,#24D536,cluster_23,0.0010212957659880089
Science-Fiction-Fantasy-Horror,#0000B5,cluster_7,0.000661113720981519
Science-Fiction-Fantasy-Horror,#FF00FF,cluster_15,0.00011375905926082144
Science-Fiction-Fantasy-Horror,#00FC8C,cluster_17,1.958519505215302e-07
Science-Geography,#F7F5EB,cluster_4,0.27782212733160105
Science-Geography,#004C00,cluster_21,0.15229804942396144
Science-Geography,#215C6D,cluster_10,0.0939442072077609
Science-Geography,#6D808C,cluster_3,0.0924357044420121
Science-Geography,#B0BD90,cluster_18,0.07114119222419625
Science-Geography,#AD1E19,cluster_8,0.0693085669540798
Science-Geography,#AFD5DE,cluster_0,0.062034257507934815
Science-Geography,#DD7C16,cluster_19,0.03306194404901624
Science-Geography,#FADAB6,cluster_20,0.029742960399778945
Science-Geography,#58811D,cluster_1,0.023234202456949096
Science-Geography,#EF806C,cluster_2,0.02160086653638962
Science-Geography,#FFD300,cluster_13,0.020288988905338156
Science-Geography,#4184EF,cluster_22,0.014833021296031746
Science-Geography,#00E2F3,cluster_11,0.007319276935733939
Science-Geography,#43CCBC,cluster_6,0.00652474323198762
Science-Geography,#6F0C89,cluster_14,0.005397405532867188
Science-Geography,#24D536,cluster_23,0.004586400295425977
Science-Geography,#E3148C,cluster_12,0.00453892054239525
Science-Geography,#90F118,cluster_9,0.004036913578198387
Science-Geography,#8F45D8,cluster_5,0.002962221980315568
Science-Geography,#E97ED5,cluster_16,0.001982530408872295
Science-Geography,#0000B5,cluster_7,0.00072331913924749
Science-Geography,#00FC8C,cluster_17,0.00014191249417696856
Science-Geography,#FF00FF,cluster_15,4.02671257301342e-05
Society-Social-Sciences,#F7F5EB,cluster_4,0.3051609528850831
Society-Social-Sciences,#004C00,cluster_21,0.12246820221562615
Society-Social-Sciences,#6D808C,cluster_3,0.09393734643140787
Society-Social-Sciences,#AD1E19,cluster_8,0.07974674224310209
Society-Social-Sciences,#215C6D,cluster_10,0.06921240940823728
Society-Social-Sciences,#AFD5DE,cluster_0,0.06722252121739201
Society-Social-Sciences,#B0BD90,cluster_18,0.06346612195892265
Society-Social-Sciences,#DD7C16,cluster_19,0.035464003387190926
Society-Social-Sciences,#FADAB6,cluster_20,0.03178865084440874
Society-Social-Sciences,#EF806C,cluster_2,0.027386778201221845
Society-Social-Sciences,#FFD300,cluster_13,0.024167318522497174
Society-Social-Sciences,#4184EF,cluster_22,0.019707734186108126
Society-Social-Sciences,#58811D,cluster_1,0.013165226867963191
Society-Social-Sciences,#00E2F3,cluster_11,0.01092864688468035
Society-Social-Sciences,#43CCBC,cluster_6,0.007692813001342339
Society-Social-Sciences,#8F45D8,cluster_5,0.005561388180439658
Society-Social-Sciences,#6F0C89,cluster_14,0.005218466133916462
Society-Social-Sciences,#E3148C,cluster_12,0.004273514754567815
Society-Social-Sciences,#90F118,cluster_9,0.0038406923205031203
Society-Social-Sciences,#E97ED5,cluster_16,0.0037437598786497373
Society-Social-Sciences,#0000B5,cluster_7,0.0034737228870928335
Society-Social-Sciences,#24D536,cluster_23,0.0023643374504773145
Society-Social-Sciences,#00FC8C,cluster_17,6.828521625576886e-06
Society-Social-Sciences,#FF00FF,cluster_15,1.821617542441524e-06
Sport,#F7F5EB,cluster_4,0.19309028270877335
Sport,#004C00,cluster_21,0.16868504172051058
Sport,#6D808C,cluster_3,0.1273155420890266
Sport,#B0BD90,cluster_18,0.09045699058206055
Sport,#AD1E19,cluster_8,0.08857627216328191
Sport,#215C6D,cluster_10,0.08181768372246297
Sport,#AFD5DE,cluster_0,0.07937453991338761
Sport,#58811D,cluster_1,0.030554685872676398
Sport,#DD7C16,cluster_19,0.03038411024293105
Sport,#FADAB6,cluster_20,0.029552362392763775
Sport,#4184EF,cluster_22,0.021169421596611074
Sport,#EF806C,cluster_2,0.020831803899781936
Sport,#FFD300,cluster_13,0.0135579854688125
Sport,#00E2F3,cluster_11,0.006516569860249839
Sport,#43CCBC,cluster_6,0.004898188007344212
Sport,#24D536,cluster_23,0.00346985699448523
Sport,#90F118,cluster_9,0.002598630720099255
Sport,#6F0C89,cluster_14,0.0025017522104617573
Sport,#8F45D8,cluster_5,0.0023789913697199747
Sport,#E3148C,cluster_12,0.0010815544840737574
Sport,#0000B5,cluster_7,0.0007575531881904203
Sport,#E97ED5,cluster_16,0.00042037210973612933
Sport,#FF00FF,cluster_15,8.772983159710524e-06
Sport,#00FC8C,cluster_17,1.0356994007991593e-06
Stationery,#F7F5EB,cluster_4,0.2777990567532343
Stationery,#004C00,cluster_21,0.12121544016432377
Stationery,#6D808C,cluster_3,0.1051202112303936
Stationery,#B0BD90,cluster_18,0.08714863012002125
Stationery,#215C6D,cluster_10,0.08350035229720328
Stationery,#AFD5DE,cluster_0,0.07646282241199909
Stationery,#AD1E19,cluster_8,0.06735353990217018
Stationery,#FADAB6,cluster_20,0.03965078268908622
Stationery,#DD7C16,cluster_19,0.03074703795150114
Stationery,#EF806C,cluster_2,0.026793340491533642
Stationery,#58811D,cluster_1,0.02250892039171506
Stationery,#FFD300,cluster_13,0.015556550074743112
Stationery,#4184EF,cluster_22,0.007076507190839276
Stationery,#90F118,cluster_9,0.005844076629544107
Stationery,#8F45D8,cluster_5,0.005562599618606862
Stationery,#6F0C89,cluster_14,0.0055031461275915836
Stationery,#E3148C,cluster_12,0.0055012819079580545
Stationery,#43CCBC,cluster_6,0.005326357645155646
Stationery,#00E2F3,cluster_11,0.00492268859488768
Stationery,#E97ED5,cluster_16,0.0032620215916134856
Stationery,#24D536,cluster_23,0.0017588257246267057
Stationery,#0000B5,cluster_7,0.0012554662698478674
Stationery,#FF00FF,cluster_15,0.00010380176456752107
Stationery,#00FC8C,cluster_17,2.6542456836312056e-05
Teaching-Resources-Education,#F7F5EB,cluster_4,0.25308305050960966
Teaching-Resources-Education,#215C6D,cluster_10,0.08946292785606305
Teaching-Resources-Education,#6D808C,cluster_3,0.086317688293611
Teaching-Resources-Education,#AD1E19,cluster_8,0.07919949966380892
Teaching-Resources-Education,#004C00,cluster_21,0.0788161397909924
Teaching-Resources-Education,#AFD5DE,cluster_0,0.07040868279258519
Teaching-Resources-Education,#B0BD90,cluster_18,0.06981726694516732
Teaching-Resources-Education,#FADAB6,cluster_20,0.045010311046459306
Teaching-Resources-Education,#DD7C16,cluster_19,0.03927596076468894
Teaching-Resources-Education,#FFD300,cluster_13,0.03706668525748446
Teaching-Resources-Education,#EF806C,cluster_2,0.029098356545647873
Teaching-Resources-Education,#58811D,cluster_1,0.024515519984962503
Teaching-Resources-Education,#4184EF,cluster_22,0.022581390197482277
Teaching-Resources-Education,#90F118,cluster_9,0.014664174115491688
Teaching-Resources-Education,#6F0C89,cluster_14,0.012167148944273721
Teaching-Resources-Education,#00E2F3,cluster_11,0.00940759209693507
Teaching-Resources-Education,#24D536,cluster_23,0.008531830054434388
Teaching-Resources-Education,#8F45D8,cluster_5,0.007923235273333846
Teaching-Resources-Education,#43CCBC,cluster_6,0.007084931587699162
Teaching-Resources-Education,#E3148C,cluster_12,0.006336138125009571
Teaching-Resources-Education,#0000B5,cluster_7,0.004593683224280429
Teaching-Resources-Education,#E97ED5,cluster_16,0.0038565241717039745
Teaching-Resources-Education,#00FC8C,cluster_17,0.0006446998298457416
Teaching-Resources-Education,#FF00FF,cluster_15,0.00013656292842869412
Technology-Engineering,#F7F5EB,cluster_4,0.195526518752899
Technology-Engineering,#004C00,cluster_21,0.17968835013751872
Technology-Engineering,#6D808C,cluster_3,0.10961490576721325
Technology-Engineering,#215C6D,cluster_10,0.09185118079298063
Technology-Engineering,#AD1E19,cluster_8,0.08805501627621189
Technology-Engineering,#B0BD90,cluster_18,0.0870518436074188
Technology-Engineering,#AFD5DE,cluster_0,0.06817638041803017
Technology-Engineering,#58811D,cluster_1,0.0343488664907028
Technology-Engineering,#FADAB6,cluster_20,0.03426518390946095
Technology-Engineering,#DD7C16,cluster_19,0.02972238928771825
Technology-Engineering,#FFD300,cluster_13,0.01916729358867119
Technology-Engineering,#EF806C,cluster_2,0.018812731500173353
Technology-Engineering,#4184EF,cluster_22,0.014194430992777618
Technology-Engineering,#00E2F3,cluster_11,0.006524297323162617
Technology-Engineering,#E3148C,cluster_12,0.0039012819374949505
Technology-Engineering,#8F45D8,cluster_5,0.0038588760415066117
Technology-Engineering,#43CCBC,cluster_6,0.003664127518703294
Technology-Engineering,#90F118,cluster_9,0.003309676334831197
Technology-Engineering,#24D536,cluster_23,0.002963744642663842
Technology-Engineering,#6F0C89,cluster_14,0.002955194904242988
Technology-Engineering,#E97ED5,cluster_16,0.001191055187039092
Technology-Engineering,#0000B5,cluster_7,0.0009871620737313942
Technology-Engineering,#00FC8C,cluster_17,0.00012780245780983908
Technology-Engineering,#FF00FF,cluster_15,4.1690057040366404e-05
Teen-Young-Adult,#004C00,cluster_21,0.15607455789491523
Teen-Young-Adult,#F7F5EB,cluster_4,0.14677645785323798
Teen-Young-Adult,#6D808C,cluster_3,0.10862555768476093
Teen-Young-Adult,#215C6D,cluster_10,0.1064341573906841
Teen-Young-Adult,#AD1E19,cluster_8,0.10097724237560608
Teen-Young-Adult,#AFD5DE,cluster_0,0.0792632957253265
Teen-Young-Adult,#B0BD90,cluster_18,0.0740741785504132
Teen-Young-Adult,#FADAB6,cluster_20,0.03933444561115
Teen-Young-Adult,#DD7C16,cluster_19,0.0325387764670109
Teen-Young-Adult,#EF806C,cluster_2,0.029959395339009435
Teen-Young-Adult,#58811D,cluster_1,0.02803068262938853
Teen-Young-Adult,#FFD300,cluster_13,0.02134089798353608
Teen-Young-Adult,#4184EF,cluster_22,0.01916387794902386
Teen-Young-Adult,#00E2F3,cluster_11,0.012770191739451563
Teen-Young-Adult,#6F0C89,cluster_14,0.00940946273408372
Teen-Young-Adult,#E3148C,cluster_12,0.007847615281798634
Teen-Young-Adult,#90F118,cluster_9,0.007768651610586027
Teen-Young-Adult,#8F45D8,cluster_5,0.006025430962683682
Teen-Young-Adult,#43CCBC,cluster_6,0.00525312823792191
Teen-Young-Adult,#E97ED5,cluster_16,0.0038569654962280183
Teen-Young-Adult,#24D536,cluster_23,0.003424464114568181
Teen-Young-Adult,#0000B5,cluster_7,0.0010319548173266559
Teen-Young-Adult,#00FC8C,cluster_17,1.5943997811502375e-05
Teen-Young-Adult,#FF00FF,cluster_15,2.667553480001359e-06
Transport,#F7F5EB,cluster_4,0.18052517651019442
Transport,#004C00,cluster_21,0.1634247775280189
Transport,#6D808C,cluster_3,0.15574205233488622
Transport,#215C6D,cluster_10,0.10892183090048375
Transport,#AFD5DE,cluster_0,0.08787595140539906
Transport,#B0BD90,cluster_18,0.08298555442537964
Transport,#AD1E19,cluster_8,0.07301483514553259
Transport,#FADAB6,cluster_20,0.026436980499823858
Transport,#4184EF,cluster_22,0.02505145169116192
Transport,#58811D,cluster_1,0.02270022583332564
Transport,#DD7C16,cluster_19,0.022073998292692226
Transport,#EF806C,cluster_2,0.019392373180372822
Transport,#FFD300,cluster_13,0.016123851629084165
Transport,#00E2F3,cluster_11,0.00391973979191158
Transport,#8F45D8,cluster_5,0.0026491542028092264
Transport,#6F0C89,cluster_14,0.0023315153057437187
Transport,#E3148C,cluster_12,0.0020223566462096647
Transport,#43CCBC,cluster_6,0.001479561442516008
Transport,#90F118,cluster_9,0.001265945459132313
Transport,#24D536,cluster_23,0.0008261131394290371
Transport,#0000B5,cluster_7,0.0006713588047601227
Transport,#E97ED5,cluster_16,0.0005476053384255305
Transport,#00FC8C,cluster_17,1.7590492709700838e-05
Transport,#FF00FF,cluster_15,0.0
Travel-Holiday-Guides,#F7F5EB,cluster_4,0.19873069348092953
Travel-Holiday-Guides,#6D808C,cluster_3,0.12692882203360586
Travel-Holiday-Guides,#AFD5DE,cluster_0,0.1002842396560066
Travel-Holiday-Guides,#215C6D,cluster_10,0.0950955262416421
Travel-Holiday-Guides,#004C00,cluster_21,0.09502664530819321
Travel-Holiday-Guides,#B0BD90,cluster_18,0.08816549914949723
Travel-Holiday-Guides,#AD1E19,cluster_8,0.08484152897516632
Travel-Holiday-Guides,#58811D,cluster_1,0.03744541533597893
Travel-Holiday-Guides,#DD7C16,cluster_19,0.035457334538500876
Travel-Holiday-Guides,#4184EF,cluster_22,0.03327393775490312
Travel-Holiday-Guides,#FADAB6,cluster_20,0.03150164912485943
Travel-Holiday-Guides,#EF806C,cluster_2,0.024000957095356643
Travel-Holiday-Guides,#FFD300,cluster_13,0.010811945094719654
Travel-Holiday-Guides,#00E2F3,cluster_11,0.010056411828408078
Travel-Holiday-Guides,#43CCBC,cluster_6,0.006260825004666171
Travel-Holiday-Guides,#8F45D8,cluster_5,0.004132150636733586
Travel-Holiday-Guides,#6F0C89,cluster_14,0.004019066504081217
Travel-Holiday-Guides,#24D536,cluster_23,0.0038796996644093894
Travel-Holiday-Guides,#E3148C,cluster_12,0.003749226622912174
Travel-Holiday-Guides,#90F118,cluster_9,0.003632564525476915
Travel-Holiday-Guides,#E97ED5,cluster_16,0.0014497197707313758
Travel-Holiday-Guides,#0000B5,cluster_7,0.0012393047732278753
Travel-Holiday-Guides,#FF00FF,cluster_15,1.3545152392369335e-05
Travel-Holiday-Guides,#00FC8C,cluster_17,3.291727600258812e-06
allbooks,#F7F5EB,cluster_4,0.24002166824433288
allbooks,#004C00,cluster_21,0.1411545894502309
allbooks,#6D808C,cluster_3,0.10255809949310578
allbooks,#AD1E19,cluster_8,0.0858889378689942
allbooks,#215C6D,cluster_10,0.08281481423437102
allbooks,#B0BD90,cluster_18,0.07894781981154844
allbooks,#AFD5DE,cluster_0,0.07262848232247107
allbooks,#FADAB6,cluster_20,0.036902058592123414
allbooks,#DD7C16,cluster_19,0.03297347427305006
allbooks,#EF806C,cluster_2,0.026496844415447748
allbooks,#58811D,cluster_1,0.023335694968639003
allbooks,#FFD300,cluster_13,0.019543492076635322
allbooks,#4184EF,cluster_22,0.015076100941465343
allbooks,#00E2F3,cluster_11,0.007073238641123007
allbooks,#6F0C89,cluster_14,0.006517594160068184
allbooks,#43CCBC,cluster_6,0.005936829244446865
allbooks,#E3148C,cluster_12,0.00502239696632034
allbooks,#90F118,cluster_9,0.00491933233965886
allbooks,#8F45D8,cluster_5,0.004684735658890239
allbooks,#24D536,cluster_23,0.00357718911757364
allbooks,#E97ED5,cluster_16,0.0025835144384466794
allbooks,#0000B5,cluster_7,0.001217643081634822
allbooks,#00FC8C,cluster_17,8.037948686788174e-05
allbooks,#FF00FF,cluster_15,4.5070172554576104e-05
